INFO  | 09/07/2026 05:33:02 PM | File run.py               | Line 232   | Config: /home/yizhouc3/xor-codex-audit/config/experiments/transformer_wikitext_2arg_innerh64.yaml
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/Salesforce/wikitext/revision/b08601e04326c79dfdd32d625aee71d232d685c3 "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=wikitext "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-103-raw-v1?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:07 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/Salesforce/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-103-raw-v1?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/Salesforce/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3?recursive=false&expand=false "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/Salesforce/wikitext/tree/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/test-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/test-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/Salesforce/wikitext/xet-read-token/b08601e04326c79dfdd32d625aee71d232d685c3 "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/train-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:08 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/train-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 09/07/2026 05:33:09 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/validation-00000-of-00001.parquet "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:09 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext-2-v1/validation-00000-of-00001.parquet "HTTP/1.1 302 Found"
INFO  | 09/07/2026 05:33:11 PM | File lm_runner.py         | Line 69    | Dataset (train) ready. 2051910 tokens, vocab=10000
INFO  | 09/07/2026 05:33:11 PM | File lm_runner.py         | Line 54    | Loading WikiText-2 (validation)...
INFO  | 09/07/2026 05:33:11 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:11 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:11 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/Salesforce/wikitext/b08601e04326c79dfdd32d625aee71d232d685c3/README.md "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:11 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext.py "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/wikitext/wikitext.py "HTTP/1.1 200 OK"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=wikitext "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 09/07/2026 05:33:12 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 404 Not Found"
INFO  | 09/07/2026 05:33:12 PM | File lm_runner.py         | Line 69    | Dataset (validation) ready. 213886 tokens, vocab=10000
INFO  | 09/07/2026 05:33:12 PM | File lm_runner.py         | Line 191   | Pretraining InnerNet on Gaussian target...
INFO  | 09/07/2026 05:33:13 PM | File lm_runner.py         | Line 203   | InnerNet pretrained.
INFO  | 09/07/2026 05:33:13 PM | File lm_runner.py         | Line 210   | [Seed 42] (1/5) Training InnerNetTransformer for 10 epochs...
INFO  | 09/07/2026 06:36:13 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 1/10: PPL = 268.59
INFO  | 09/07/2026 07:39:34 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 2/10: PPL = 192.49
INFO  | 09/07/2026 08:43:04 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 3/10: PPL = 163.62
INFO  | 09/07/2026 09:47:02 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 4/10: PPL = 141.16
INFO  | 09/07/2026 10:51:00 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 5/10: PPL = 126.45
INFO  | 09/07/2026 11:54:59 PM | File lm_runner.py         | Line 285   |   Seed 42 Ep 6/10: PPL = 115.49
INFO  | 09/08/2026 12:59:02 AM | File lm_runner.py         | Line 285   |   Seed 42 Ep 7/10: PPL = 108.11
INFO  | 09/08/2026 02:03:19 AM | File lm_runner.py         | Line 285   |   Seed 42 Ep 8/10: PPL = 103.20
INFO  | 09/08/2026 03:07:14 AM | File lm_runner.py         | Line 285   |   Seed 42 Ep 9/10: PPL = 98.09
INFO  | 09/08/2026 04:11:14 AM | File lm_runner.py         | Line 285   |   Seed 42 Ep 10/10: PPL = 93.60
INFO  | 09/08/2026 04:11:14 AM | File lm_runner.py         | Line 216   | [Seed 42] Done. Best PPL: 93.60
INFO  | 09/08/2026 04:11:14 AM | File lm_runner.py         | Line 210   | [Seed 43] (2/5) Training InnerNetTransformer for 10 epochs...
INFO  | 09/08/2026 05:15:13 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 1/10: PPL = 255.08
INFO  | 09/08/2026 06:18:50 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 2/10: PPL = 189.69
INFO  | 09/08/2026 07:22:20 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 3/10: PPL = 159.13
INFO  | 09/08/2026 08:25:39 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 4/10: PPL = 139.72
INFO  | 09/08/2026 09:29:11 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 5/10: PPL = 125.81
INFO  | 09/08/2026 10:33:07 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 6/10: PPL = 114.87
INFO  | 09/08/2026 11:37:01 AM | File lm_runner.py         | Line 285   |   Seed 43 Ep 7/10: PPL = 107.46
INFO  | 09/08/2026 12:40:08 PM | File lm_runner.py         | Line 285   |   Seed 43 Ep 8/10: PPL = 101.31
INFO  | 09/08/2026 01:43:13 PM | File lm_runner.py         | Line 285   |   Seed 43 Ep 9/10: PPL = 97.37
INFO  | 09/08/2026 02:46:16 PM | File lm_runner.py         | Line 285   |   Seed 43 Ep 10/10: PPL = 94.12
INFO  | 09/08/2026 02:46:16 PM | File lm_runner.py         | Line 216   | [Seed 43] Done. Best PPL: 94.12
INFO  | 09/08/2026 02:46:16 PM | File lm_runner.py         | Line 210   | [Seed 44] (3/5) Training InnerNetTransformer for 10 epochs...
INFO  | 09/08/2026 03:49:19 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 1/10: PPL = 248.94
INFO  | 09/08/2026 04:52:49 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 2/10: PPL = 191.03
INFO  | 09/08/2026 05:56:40 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 3/10: PPL = 159.88
INFO  | 09/08/2026 07:00:29 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 4/10: PPL = 141.51
INFO  | 09/08/2026 08:04:14 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 5/10: PPL = 126.31
INFO  | 09/08/2026 09:07:53 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 6/10: PPL = 116.28
INFO  | 09/08/2026 10:11:40 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 7/10: PPL = 108.78
INFO  | 09/08/2026 11:15:13 PM | File lm_runner.py         | Line 285   |   Seed 44 Ep 8/10: PPL = 104.26
INFO  | 09/09/2026 12:18:16 AM | File lm_runner.py         | Line 285   |   Seed 44 Ep 9/10: PPL = 99.48
INFO  | 09/09/2026 01:21:23 AM | File lm_runner.py         | Line 285   |   Seed 44 Ep 10/10: PPL = 95.65
INFO  | 09/09/2026 01:21:23 AM | File lm_runner.py         | Line 216   | [Seed 44] Done. Best PPL: 95.65
INFO  | 09/09/2026 01:21:23 AM | File lm_runner.py         | Line 210   | [Seed 45] (4/5) Training InnerNetTransformer for 10 epochs...
INFO  | 09/09/2026 02:24:34 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 1/10: PPL = 256.71
INFO  | 09/09/2026 03:28:46 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 2/10: PPL = 190.16
INFO  | 09/09/2026 04:32:57 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 3/10: PPL = 164.01
INFO  | 09/09/2026 05:37:17 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 4/10: PPL = 144.69
INFO  | 09/09/2026 06:41:31 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 5/10: PPL = 129.21
INFO  | 09/09/2026 07:45:23 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 6/10: PPL = 118.79
INFO  | 09/09/2026 08:49:21 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 7/10: PPL = 111.04
INFO  | 09/09/2026 09:53:24 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 8/10: PPL = 105.85
INFO  | 09/09/2026 10:58:10 AM | File lm_runner.py         | Line 285   |   Seed 45 Ep 9/10: PPL = 100.31
INFO  | 09/09/2026 12:02:02 PM | File lm_runner.py         | Line 285   |   Seed 45 Ep 10/10: PPL = 96.85
INFO  | 09/09/2026 12:02:02 PM | File lm_runner.py         | Line 216   | [Seed 45] Done. Best PPL: 96.85
INFO  | 09/09/2026 12:02:02 PM | File lm_runner.py         | Line 210   | [Seed 46] (5/5) Training InnerNetTransformer for 10 epochs...
INFO  | 09/09/2026 01:05:23 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 1/10: PPL = 261.73
INFO  | 09/09/2026 02:08:50 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 2/10: PPL = 190.17
INFO  | 09/09/2026 03:12:09 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 3/10: PPL = 162.53
INFO  | 09/09/2026 04:16:26 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 4/10: PPL = 140.17
INFO  | 09/09/2026 05:19:22 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 5/10: PPL = 127.19
INFO  | 09/09/2026 06:22:03 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 6/10: PPL = 115.35
INFO  | 09/09/2026 07:24:39 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 7/10: PPL = 107.96
INFO  | 09/09/2026 08:27:17 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 8/10: PPL = 102.67
INFO  | 09/09/2026 09:31:09 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 9/10: PPL = 98.20
INFO  | 09/09/2026 10:35:00 PM | File lm_runner.py         | Line 285   |   Seed 46 Ep 10/10: PPL = 95.25
INFO  | 09/09/2026 10:35:00 PM | File lm_runner.py         | Line 216   | [Seed 46] Done. Best PPL: 95.25
INFO  | 09/09/2026 10:35:00 PM | File lm_runner.py         | Line 233   | All seeds done. Best mean PPL: 95.09
INFO  | 09/09/2026 10:35:00 PM | File lm_runner.py         | Line 234   | Results saved to exp/transformer_wikitext_2arg_innerh64_20260907_173302_96d52d5d/lm_results.p
INFO  | 09/09/2026 10:35:00 PM | File run.py               | Line 327   | Experiment completed!
