INFO  | 03/06/2026 08:10:28 AM | File run.py               | Line 141   | Config: config/experiments/transformer_wikitext_swiglu.yaml
INFO  | 03/06/2026 08:10:33 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 03/06/2026 08:10:33 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/Salesforce/wikitext/b08601e04326c79dfdd32d625aee71d232d685c3/README.md "HTTP/1.1 200 OK"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/wikitext.py "HTTP/1.1 404 Not Found"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/wikitext/wikitext.py "HTTP/1.1 200 OK"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=wikitext "HTTP/1.1 404 Not Found"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 03/06/2026 08:10:34 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/Salesforce/wikitext/resolve/b08601e04326c79dfdd32d625aee71d232d685c3/dataset_infos.json "HTTP/1.1 404 Not Found"
INFO  | 03/06/2026 08:10:35 AM | File lm_runner.py         | Line 43    | Dataset (validation) ready. 213886 tokens, vocab=10000
INFO  | 03/06/2026 08:10:35 AM | File lm_runner.py         | Line 160   | [Seed 42] (1/5) Training SwiGLUTransformer for 10 epochs...
INFO  | 03/06/2026 08:14:03 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 1/10: PPL = 242.02
INFO  | 03/06/2026 08:17:26 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 2/10: PPL = 183.12
INFO  | 03/06/2026 08:20:50 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 3/10: PPL = 154.75
INFO  | 03/06/2026 08:24:22 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 4/10: PPL = 135.82
INFO  | 03/06/2026 08:27:50 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 5/10: PPL = 122.92
INFO  | 03/06/2026 08:31:26 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 6/10: PPL = 112.71
INFO  | 03/06/2026 08:34:59 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 7/10: PPL = 105.81
INFO  | 03/06/2026 08:38:28 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 8/10: PPL = 99.79
INFO  | 03/06/2026 08:42:05 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 9/10: PPL = 96.24
INFO  | 03/06/2026 08:45:38 AM | File lm_runner.py         | Line 234   |   Seed 42 Ep 10/10: PPL = 92.30
INFO  | 03/06/2026 08:45:38 AM | File lm_runner.py         | Line 166   | [Seed 42] Done. Best PPL: 92.30
INFO  | 03/06/2026 08:45:38 AM | File lm_runner.py         | Line 160   | [Seed 43] (2/5) Training SwiGLUTransformer for 10 epochs...
INFO  | 03/06/2026 08:49:07 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 1/10: PPL = 237.56
INFO  | 03/06/2026 08:52:46 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 2/10: PPL = 180.83
INFO  | 03/06/2026 08:56:37 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 3/10: PPL = 151.91
INFO  | 03/06/2026 09:00:33 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 4/10: PPL = 133.51
INFO  | 03/06/2026 09:04:21 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 5/10: PPL = 120.35
INFO  | 03/06/2026 09:08:07 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 6/10: PPL = 111.15
INFO  | 03/06/2026 09:11:45 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 7/10: PPL = 103.78
INFO  | 03/06/2026 09:15:29 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 8/10: PPL = 98.67
INFO  | 03/06/2026 09:19:11 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 9/10: PPL = 94.93
INFO  | 03/06/2026 09:22:53 AM | File lm_runner.py         | Line 234   |   Seed 43 Ep 10/10: PPL = 91.51
INFO  | 03/06/2026 09:22:53 AM | File lm_runner.py         | Line 166   | [Seed 43] Done. Best PPL: 91.51
INFO  | 03/06/2026 09:22:53 AM | File lm_runner.py         | Line 160   | [Seed 44] (3/5) Training SwiGLUTransformer for 10 epochs...
INFO  | 03/06/2026 09:26:24 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 1/10: PPL = 241.62
INFO  | 03/06/2026 09:29:58 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 2/10: PPL = 185.93
INFO  | 03/06/2026 09:33:33 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 3/10: PPL = 157.57
INFO  | 03/06/2026 09:37:09 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 4/10: PPL = 138.92
INFO  | 03/06/2026 09:40:42 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 5/10: PPL = 124.23
INFO  | 03/06/2026 09:44:18 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 6/10: PPL = 113.69
INFO  | 03/06/2026 09:47:52 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 7/10: PPL = 107.04
INFO  | 03/06/2026 09:51:32 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 8/10: PPL = 101.66
INFO  | 03/06/2026 09:55:11 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 9/10: PPL = 97.15
INFO  | 03/06/2026 09:58:45 AM | File lm_runner.py         | Line 234   |   Seed 44 Ep 10/10: PPL = 93.05
INFO  | 03/06/2026 09:58:45 AM | File lm_runner.py         | Line 166   | [Seed 44] Done. Best PPL: 93.05
INFO  | 03/06/2026 09:58:45 AM | File lm_runner.py         | Line 160   | [Seed 45] (4/5) Training SwiGLUTransformer for 10 epochs...
