INFO  | 04/06/2026 12:29:27 PM | File run.py               | Line 213   | Config: config/experiments/mlp_sst2_relu.yaml
INFO  | 04/06/2026 12:29:27 PM | File run.py               | Line 214   | Config hash: 3250d04f35da8b39e2d711dec5241f3fe9097d90eb76fd19808e57ffead6bf69
INFO  | 04/06/2026 12:29:27 PM | File run.py               | Line 215   | Save dir: ./exp/mlp_sst2_relu_20260406_122926_3250d04f
INFO  | 04/06/2026 12:29:27 PM | File run.py               | Line 226   | Task type: classification
INFO  | 04/06/2026 12:29:30 PM | File run.py               | Line 260   | === Starting Pretrain ===
INFO  | 04/06/2026 12:29:30 PM | File run.py               | Line 266   | === Starting Phase 1 ===
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 404 Not Found"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/glue/glue.py "HTTP/1.1 200 OK"
INFO  | 04/06/2026 12:29:32 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/06/2026 12:29:33 PM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 200 OK"
INFO  | 04/06/2026 12:29:33 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/06/2026 12:29:33 PM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 404 Not Found"
WARNING | 04/06/2026 12:29:33 PM | File _http.py             | Line 916   | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
INFO  | 04/06/2026 12:30:04 PM | File experiment_runner.py | Line 203   | Epoch 6 | Val Loss = 0.249624 | Val Acc = 0.9068
INFO  | 04/06/2026 12:30:05 PM | File experiment_runner.py | Line 203   | Epoch 7 | Val Loss = 0.258323 | Val Acc = 0.9064
INFO  | 04/06/2026 12:30:07 PM | File experiment_runner.py | Line 203   | Epoch 8 | Val Loss = 0.265767 | Val Acc = 0.9083
INFO  | 04/06/2026 12:30:09 PM | File experiment_runner.py | Line 203   | Epoch 9 | Val Loss = 0.279284 | Val Acc = 0.9067
INFO  | 04/06/2026 12:30:10 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0009 iter 00005000 = 0.072931
INFO  | 04/06/2026 12:30:11 PM | File experiment_runner.py | Line 203   | Epoch 10 | Val Loss = 0.278215 | Val Acc = 0.9050
INFO  | 04/06/2026 12:30:12 PM | File experiment_runner.py | Line 203   | Epoch 11 | Val Loss = 0.294490 | Val Acc = 0.9090
INFO  | 04/06/2026 12:30:14 PM | File experiment_runner.py | Line 203   | Epoch 12 | Val Loss = 0.288466 | Val Acc = 0.9073
INFO  | 04/06/2026 12:30:16 PM | File experiment_runner.py | Line 203   | Epoch 13 | Val Loss = 0.312626 | Val Acc = 0.9094
INFO  | 04/06/2026 12:30:17 PM | File experiment_runner.py | Line 203   | Epoch 14 | Val Loss = 0.304523 | Val Acc = 0.9074
INFO  | 04/06/2026 12:30:19 PM | File experiment_runner.py | Line 203   | Epoch 15 | Val Loss = 0.317460 | Val Acc = 0.9086
INFO  | 04/06/2026 12:30:21 PM | File experiment_runner.py | Line 203   | Epoch 16 | Val Loss = 0.330601 | Val Acc = 0.9088
INFO  | 04/06/2026 12:30:23 PM | File experiment_runner.py | Line 203   | Epoch 17 | Val Loss = 0.338060 | Val Acc = 0.9098
INFO  | 04/06/2026 12:30:24 PM | File experiment_runner.py | Line 203   | Epoch 18 | Val Loss = 0.358833 | Val Acc = 0.9104
INFO  | 04/06/2026 12:30:25 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0018 iter 00010000 = 0.094331
INFO  | 04/06/2026 12:30:26 PM | File experiment_runner.py | Line 203   | Epoch 19 | Val Loss = 0.372828 | Val Acc = 0.9085
INFO  | 04/06/2026 12:30:28 PM | File experiment_runner.py | Line 203   | Epoch 20 | Val Loss = 0.360147 | Val Acc = 0.9093
INFO  | 04/06/2026 12:30:29 PM | File experiment_runner.py | Line 203   | Epoch 21 | Val Loss = 0.373443 | Val Acc = 0.9103
INFO  | 04/06/2026 12:30:31 PM | File experiment_runner.py | Line 203   | Epoch 22 | Val Loss = 0.413532 | Val Acc = 0.9094
INFO  | 04/06/2026 12:30:33 PM | File experiment_runner.py | Line 203   | Epoch 23 | Val Loss = 0.416935 | Val Acc = 0.9098
INFO  | 04/06/2026 12:30:34 PM | File experiment_runner.py | Line 203   | Epoch 24 | Val Loss = 0.382348 | Val Acc = 0.9103
INFO  | 04/06/2026 12:30:36 PM | File experiment_runner.py | Line 203   | Epoch 25 | Val Loss = 0.392678 | Val Acc = 0.9100
INFO  | 04/06/2026 12:30:38 PM | File experiment_runner.py | Line 203   | Epoch 26 | Val Loss = 0.401558 | Val Acc = 0.9099
INFO  | 04/06/2026 12:30:40 PM | File experiment_runner.py | Line 203   | Epoch 27 | Val Loss = 0.404015 | Val Acc = 0.9082
INFO  | 04/06/2026 12:30:40 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0027 iter 00015000 = 0.037896
INFO  | 04/06/2026 12:30:41 PM | File experiment_runner.py | Line 203   | Epoch 28 | Val Loss = 0.421672 | Val Acc = 0.9090
INFO  | 04/06/2026 12:30:43 PM | File experiment_runner.py | Line 203   | Epoch 29 | Val Loss = 0.421687 | Val Acc = 0.9115
INFO  | 04/06/2026 12:30:45 PM | File experiment_runner.py | Line 203   | Epoch 30 | Val Loss = 0.463326 | Val Acc = 0.9103
INFO  | 04/06/2026 12:30:47 PM | File experiment_runner.py | Line 203   | Epoch 31 | Val Loss = 0.431199 | Val Acc = 0.9097
INFO  | 04/06/2026 12:30:49 PM | File experiment_runner.py | Line 203   | Epoch 32 | Val Loss = 0.481863 | Val Acc = 0.9094
INFO  | 04/06/2026 12:30:50 PM | File experiment_runner.py | Line 203   | Epoch 33 | Val Loss = 0.491649 | Val Acc = 0.9088
INFO  | 04/06/2026 12:30:52 PM | File experiment_runner.py | Line 203   | Epoch 34 | Val Loss = 0.481956 | Val Acc = 0.9095
INFO  | 04/06/2026 12:30:54 PM | File experiment_runner.py | Line 203   | Epoch 35 | Val Loss = 0.458694 | Val Acc = 0.9099
INFO  | 04/06/2026 12:30:55 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0035 iter 00020000 = 0.035502
INFO  | 04/06/2026 12:30:56 PM | File experiment_runner.py | Line 203   | Epoch 36 | Val Loss = 0.431807 | Val Acc = 0.9103
INFO  | 04/06/2026 12:30:58 PM | File experiment_runner.py | Line 203   | Epoch 37 | Val Loss = 0.499203 | Val Acc = 0.9082
INFO  | 04/06/2026 12:30:59 PM | File experiment_runner.py | Line 203   | Epoch 38 | Val Loss = 0.496059 | Val Acc = 0.9084
INFO  | 04/06/2026 12:31:01 PM | File experiment_runner.py | Line 203   | Epoch 39 | Val Loss = 0.499614 | Val Acc = 0.9092
INFO  | 04/06/2026 12:31:03 PM | File experiment_runner.py | Line 203   | Epoch 40 | Val Loss = 0.523411 | Val Acc = 0.9074
INFO  | 04/06/2026 12:31:05 PM | File experiment_runner.py | Line 203   | Epoch 41 | Val Loss = 0.527920 | Val Acc = 0.9088
INFO  | 04/06/2026 12:31:07 PM | File experiment_runner.py | Line 203   | Epoch 42 | Val Loss = 0.482978 | Val Acc = 0.9071
INFO  | 04/06/2026 12:31:08 PM | File experiment_runner.py | Line 203   | Epoch 43 | Val Loss = 0.546292 | Val Acc = 0.9078
INFO  | 04/06/2026 12:31:10 PM | File experiment_runner.py | Line 203   | Epoch 44 | Val Loss = 0.548885 | Val Acc = 0.9072
INFO  | 04/06/2026 12:31:11 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0044 iter 00025000 = 0.069094
INFO  | 04/06/2026 12:31:12 PM | File experiment_runner.py | Line 203   | Epoch 45 | Val Loss = 0.505438 | Val Acc = 0.9077
INFO  | 04/06/2026 12:31:14 PM | File experiment_runner.py | Line 203   | Epoch 46 | Val Loss = 0.567691 | Val Acc = 0.9085
INFO  | 04/06/2026 12:31:16 PM | File experiment_runner.py | Line 203   | Epoch 47 | Val Loss = 0.563189 | Val Acc = 0.9080
INFO  | 04/06/2026 12:31:17 PM | File experiment_runner.py | Line 203   | Epoch 48 | Val Loss = 0.539010 | Val Acc = 0.9088
INFO  | 04/06/2026 12:31:19 PM | File experiment_runner.py | Line 203   | Epoch 49 | Val Loss = 0.527474 | Val Acc = 0.9084
INFO  | 04/06/2026 12:31:21 PM | File experiment_runner.py | Line 203   | Epoch 50 | Val Loss = 0.572619 | Val Acc = 0.9087
INFO  | 04/06/2026 12:31:22 PM | File experiment_runner.py | Line 203   | Epoch 51 | Val Loss = 0.596488 | Val Acc = 0.9080
INFO  | 04/06/2026 12:31:24 PM | File experiment_runner.py | Line 203   | Epoch 52 | Val Loss = 0.558538 | Val Acc = 0.9069
INFO  | 04/06/2026 12:31:26 PM | File experiment_runner.py | Line 203   | Epoch 53 | Val Loss = 0.571798 | Val Acc = 0.9082
INFO  | 04/06/2026 12:31:26 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0053 iter 00030000 = 0.052478
INFO  | 04/06/2026 12:31:27 PM | File experiment_runner.py | Line 203   | Epoch 54 | Val Loss = 0.561031 | Val Acc = 0.9077
INFO  | 04/06/2026 12:31:29 PM | File experiment_runner.py | Line 203   | Epoch 55 | Val Loss = 0.586165 | Val Acc = 0.9080
INFO  | 04/06/2026 12:31:31 PM | File experiment_runner.py | Line 203   | Epoch 56 | Val Loss = 0.563529 | Val Acc = 0.9080
INFO  | 04/06/2026 12:31:33 PM | File experiment_runner.py | Line 203   | Epoch 57 | Val Loss = 0.611824 | Val Acc = 0.9065
INFO  | 04/06/2026 12:31:34 PM | File experiment_runner.py | Line 203   | Epoch 58 | Val Loss = 0.587780 | Val Acc = 0.9084
INFO  | 04/06/2026 12:31:36 PM | File experiment_runner.py | Line 203   | Epoch 59 | Val Loss = 0.661535 | Val Acc = 0.9079
INFO  | 04/06/2026 12:31:38 PM | File experiment_runner.py | Line 203   | Epoch 60 | Val Loss = 0.586424 | Val Acc = 0.9068
INFO  | 04/06/2026 12:31:39 PM | File experiment_runner.py | Line 203   | Epoch 61 | Val Loss = 0.563793 | Val Acc = 0.9073
INFO  | 04/06/2026 12:31:41 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0061 iter 00035000 = 0.100732
INFO  | 04/06/2026 12:31:41 PM | File experiment_runner.py | Line 203   | Epoch 62 | Val Loss = 0.641941 | Val Acc = 0.9073
INFO  | 04/06/2026 12:31:43 PM | File experiment_runner.py | Line 203   | Epoch 63 | Val Loss = 0.618331 | Val Acc = 0.9075
INFO  | 04/06/2026 12:31:44 PM | File experiment_runner.py | Line 203   | Epoch 64 | Val Loss = 0.627433 | Val Acc = 0.9083
INFO  | 04/06/2026 12:31:46 PM | File experiment_runner.py | Line 203   | Epoch 65 | Val Loss = 0.694246 | Val Acc = 0.9075
INFO  | 04/06/2026 12:31:48 PM | File experiment_runner.py | Line 203   | Epoch 66 | Val Loss = 0.693093 | Val Acc = 0.9078
INFO  | 04/06/2026 12:31:49 PM | File experiment_runner.py | Line 203   | Epoch 67 | Val Loss = 0.675067 | Val Acc = 0.9069
INFO  | 04/06/2026 12:31:51 PM | File experiment_runner.py | Line 203   | Epoch 68 | Val Loss = 0.675989 | Val Acc = 0.9066
INFO  | 04/06/2026 12:31:53 PM | File experiment_runner.py | Line 203   | Epoch 69 | Val Loss = 0.742869 | Val Acc = 0.9065
INFO  | 04/06/2026 12:31:55 PM | File experiment_runner.py | Line 203   | Epoch 70 | Val Loss = 0.707399 | Val Acc = 0.9075
INFO  | 04/06/2026 12:31:56 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0070 iter 00040000 = 0.022957
INFO  | 04/06/2026 12:31:57 PM | File experiment_runner.py | Line 203   | Epoch 71 | Val Loss = 0.689165 | Val Acc = 0.9060
INFO  | 04/06/2026 12:31:58 PM | File experiment_runner.py | Line 203   | Epoch 72 | Val Loss = 0.708136 | Val Acc = 0.9066
INFO  | 04/06/2026 12:32:00 PM | File experiment_runner.py | Line 203   | Epoch 73 | Val Loss = 0.681671 | Val Acc = 0.9066
INFO  | 04/06/2026 12:32:02 PM | File experiment_runner.py | Line 203   | Epoch 74 | Val Loss = 0.641599 | Val Acc = 0.9065
INFO  | 04/06/2026 12:32:04 PM | File experiment_runner.py | Line 203   | Epoch 75 | Val Loss = 0.625802 | Val Acc = 0.9054
INFO  | 04/06/2026 12:32:05 PM | File experiment_runner.py | Line 203   | Epoch 76 | Val Loss = 0.705968 | Val Acc = 0.9063
INFO  | 04/06/2026 12:32:07 PM | File experiment_runner.py | Line 203   | Epoch 77 | Val Loss = 0.681792 | Val Acc = 0.9068
INFO  | 04/06/2026 12:32:09 PM | File experiment_runner.py | Line 203   | Epoch 78 | Val Loss = 0.680815 | Val Acc = 0.9070
INFO  | 04/06/2026 12:32:10 PM | File experiment_runner.py | Line 203   | Epoch 79 | Val Loss = 0.676151 | Val Acc = 0.9065
INFO  | 04/06/2026 12:32:11 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0079 iter 00045000 = 0.027161
INFO  | 04/06/2026 12:32:12 PM | File experiment_runner.py | Line 203   | Epoch 80 | Val Loss = 0.692885 | Val Acc = 0.9074
INFO  | 04/06/2026 12:32:13 PM | File experiment_runner.py | Line 203   | Epoch 81 | Val Loss = 0.785739 | Val Acc = 0.9062
INFO  | 04/06/2026 12:32:15 PM | File experiment_runner.py | Line 203   | Epoch 82 | Val Loss = 0.681405 | Val Acc = 0.9053
INFO  | 04/06/2026 12:32:17 PM | File experiment_runner.py | Line 203   | Epoch 83 | Val Loss = 0.715329 | Val Acc = 0.9069
INFO  | 04/06/2026 12:32:18 PM | File experiment_runner.py | Line 203   | Epoch 84 | Val Loss = 0.749906 | Val Acc = 0.9069
INFO  | 04/06/2026 12:32:20 PM | File experiment_runner.py | Line 203   | Epoch 85 | Val Loss = 0.792245 | Val Acc = 0.9064
INFO  | 04/06/2026 12:32:22 PM | File experiment_runner.py | Line 203   | Epoch 86 | Val Loss = 0.744870 | Val Acc = 0.9064
INFO  | 04/06/2026 12:32:23 PM | File experiment_runner.py | Line 203   | Epoch 87 | Val Loss = 0.765871 | Val Acc = 0.9068
INFO  | 04/06/2026 12:32:25 PM | File experiment_runner.py | Line 203   | Epoch 88 | Val Loss = 0.722192 | Val Acc = 0.9059
INFO  | 04/06/2026 12:32:25 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0088 iter 00050000 = 0.044140
INFO  | 04/06/2026 12:32:27 PM | File experiment_runner.py | Line 203   | Epoch 89 | Val Loss = 0.709853 | Val Acc = 0.9060
INFO  | 04/06/2026 12:32:28 PM | File experiment_runner.py | Line 203   | Epoch 90 | Val Loss = 0.774283 | Val Acc = 0.9065
INFO  | 04/06/2026 12:32:30 PM | File experiment_runner.py | Line 203   | Epoch 91 | Val Loss = 0.813231 | Val Acc = 0.9067
INFO  | 04/06/2026 12:32:32 PM | File experiment_runner.py | Line 203   | Epoch 92 | Val Loss = 0.730649 | Val Acc = 0.9059
INFO  | 04/06/2026 12:32:33 PM | File experiment_runner.py | Line 203   | Epoch 93 | Val Loss = 0.815868 | Val Acc = 0.9051
INFO  | 04/06/2026 12:32:35 PM | File experiment_runner.py | Line 203   | Epoch 94 | Val Loss = 0.839500 | Val Acc = 0.9060
INFO  | 04/06/2026 12:32:37 PM | File experiment_runner.py | Line 203   | Epoch 95 | Val Loss = 0.789334 | Val Acc = 0.9051
INFO  | 04/06/2026 12:32:38 PM | File experiment_runner.py | Line 203   | Epoch 96 | Val Loss = 0.837407 | Val Acc = 0.9052
INFO  | 04/06/2026 12:32:39 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0096 iter 00055000 = 0.057189
INFO  | 04/06/2026 12:32:40 PM | File experiment_runner.py | Line 203   | Epoch 97 | Val Loss = 0.833019 | Val Acc = 0.9052
INFO  | 04/06/2026 12:32:42 PM | File experiment_runner.py | Line 203   | Epoch 98 | Val Loss = 0.911286 | Val Acc = 0.9049
INFO  | 04/06/2026 12:32:43 PM | File experiment_runner.py | Line 203   | Epoch 99 | Val Loss = 0.737504 | Val Acc = 0.9047
INFO  | 04/06/2026 12:32:45 PM | File experiment_runner.py | Line 203   | Epoch 100 | Val Loss = 0.788775 | Val Acc = 0.9063
INFO  | 04/06/2026 12:32:47 PM | File experiment_runner.py | Line 203   | Epoch 101 | Val Loss = 0.945029 | Val Acc = 0.9058
INFO  | 04/06/2026 12:32:49 PM | File experiment_runner.py | Line 203   | Epoch 102 | Val Loss = 0.775906 | Val Acc = 0.9058
INFO  | 04/06/2026 12:32:51 PM | File experiment_runner.py | Line 203   | Epoch 103 | Val Loss = 0.961608 | Val Acc = 0.9058
INFO  | 04/06/2026 12:32:52 PM | File experiment_runner.py | Line 203   | Epoch 104 | Val Loss = 0.916404 | Val Acc = 0.9063
INFO  | 04/06/2026 12:32:54 PM | File experiment_runner.py | Line 203   | Epoch 105 | Val Loss = 0.808332 | Val Acc = 0.9052
INFO  | 04/06/2026 12:32:55 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0105 iter 00060000 = 0.056987
INFO  | 04/06/2026 12:32:56 PM | File experiment_runner.py | Line 203   | Epoch 106 | Val Loss = 0.844942 | Val Acc = 0.9054
INFO  | 04/06/2026 12:32:58 PM | File experiment_runner.py | Line 203   | Epoch 107 | Val Loss = 0.875184 | Val Acc = 0.9049
INFO  | 04/06/2026 12:32:59 PM | File experiment_runner.py | Line 203   | Epoch 108 | Val Loss = 0.846001 | Val Acc = 0.9045
INFO  | 04/06/2026 12:33:01 PM | File experiment_runner.py | Line 203   | Epoch 109 | Val Loss = 0.762236 | Val Acc = 0.9062
INFO  | 04/06/2026 12:33:03 PM | File experiment_runner.py | Line 203   | Epoch 110 | Val Loss = 0.794229 | Val Acc = 0.9056
INFO  | 04/06/2026 12:33:05 PM | File experiment_runner.py | Line 203   | Epoch 111 | Val Loss = 0.841036 | Val Acc = 0.9054
INFO  | 04/06/2026 12:33:07 PM | File experiment_runner.py | Line 203   | Epoch 112 | Val Loss = 0.932654 | Val Acc = 0.9055
INFO  | 04/06/2026 12:33:08 PM | File experiment_runner.py | Line 203   | Epoch 113 | Val Loss = 0.871996 | Val Acc = 0.9061
INFO  | 04/06/2026 12:33:10 PM | File experiment_runner.py | Line 203   | Epoch 114 | Val Loss = 0.831271 | Val Acc = 0.9058
INFO  | 04/06/2026 12:33:11 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0114 iter 00065000 = 0.082804
INFO  | 04/06/2026 12:33:12 PM | File experiment_runner.py | Line 203   | Epoch 115 | Val Loss = 0.918681 | Val Acc = 0.9057
INFO  | 04/06/2026 12:33:14 PM | File experiment_runner.py | Line 203   | Epoch 116 | Val Loss = 0.813587 | Val Acc = 0.9052
INFO  | 04/06/2026 12:33:15 PM | File experiment_runner.py | Line 203   | Epoch 117 | Val Loss = 0.831747 | Val Acc = 0.9058
INFO  | 04/06/2026 12:33:17 PM | File experiment_runner.py | Line 203   | Epoch 118 | Val Loss = 0.757126 | Val Acc = 0.9056
INFO  | 04/06/2026 12:33:19 PM | File experiment_runner.py | Line 203   | Epoch 119 | Val Loss = 0.890133 | Val Acc = 0.9048
INFO  | 04/06/2026 12:33:21 PM | File experiment_runner.py | Line 203   | Epoch 120 | Val Loss = 0.974782 | Val Acc = 0.9050
INFO  | 04/06/2026 12:33:22 PM | File experiment_runner.py | Line 203   | Epoch 121 | Val Loss = 0.903004 | Val Acc = 0.9045
INFO  | 04/06/2026 12:33:24 PM | File experiment_runner.py | Line 203   | Epoch 122 | Val Loss = 0.950878 | Val Acc = 0.9052
INFO  | 04/06/2026 12:33:25 PM | File experiment_runner.py | Line 236   | Train Loss @ epoch 0122 iter 00070000 = 0.032330
