INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 223   | Config: config/experiments/mlp_sst2_emb_relu.yaml
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 224   | Config hash: 40893f3a1ac575aec26a84e64c9997398b24afeb0a6be19c7d5c4c8e78bd7c5f
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 225   | Save dir: ./exp/mlp_sst2_emb_relu_20260407_015215_40893f3a
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 236   | Task type: classification
INFO  | 04/07/2026 01:52:18 AM | File run.py               | Line 277   | === Starting Pretrain ===
INFO  | 04/07/2026 01:52:18 AM | File run.py               | Line 283   | === Starting Phase 1 ===
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/glue/glue.py "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=glue "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 404 Not Found"
WARNING | 04/07/2026 01:52:23 AM | File _http.py             | Line 916   | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
INFO  | 04/07/2026 01:56:51 AM | File experiment_runner.py | Line 213   | Epoch 141 | Val Loss = 0.345887 | Val Acc = 0.9185
INFO  | 04/07/2026 01:56:53 AM | File experiment_runner.py | Line 213   | Epoch 142 | Val Loss = 0.328629 | Val Acc = 0.9175
INFO  | 04/07/2026 01:56:55 AM | File experiment_runner.py | Line 213   | Epoch 143 | Val Loss = 0.354404 | Val Acc = 0.9193
INFO  | 04/07/2026 01:56:57 AM | File experiment_runner.py | Line 213   | Epoch 144 | Val Loss = 0.346902 | Val Acc = 0.9185
INFO  | 04/07/2026 01:56:59 AM | File experiment_runner.py | Line 213   | Epoch 145 | Val Loss = 0.327589 | Val Acc = 0.9172
INFO  | 04/07/2026 01:57:01 AM | File experiment_runner.py | Line 213   | Epoch 146 | Val Loss = 0.349943 | Val Acc = 0.9187
INFO  | 04/07/2026 01:57:03 AM | File experiment_runner.py | Line 213   | Epoch 147 | Val Loss = 0.319452 | Val Acc = 0.9182
INFO  | 04/07/2026 01:57:05 AM | File experiment_runner.py | Line 213   | Epoch 148 | Val Loss = 0.329470 | Val Acc = 0.9182
INFO  | 04/07/2026 01:57:07 AM | File experiment_runner.py | Line 213   | Epoch 149 | Val Loss = 0.358749 | Val Acc = 0.9194
INFO  | 04/07/2026 01:57:07 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0149 iter 00085000 = 0.042696
INFO  | 04/07/2026 01:57:09 AM | File experiment_runner.py | Line 213   | Epoch 150 | Val Loss = 0.333751 | Val Acc = 0.9194
INFO  | 04/07/2026 01:57:11 AM | File experiment_runner.py | Line 213   | Epoch 151 | Val Loss = 0.325402 | Val Acc = 0.9211
INFO  | 04/07/2026 01:57:13 AM | File experiment_runner.py | Line 213   | Epoch 152 | Val Loss = 0.329292 | Val Acc = 0.9186
INFO  | 04/07/2026 01:57:14 AM | File experiment_runner.py | Line 213   | Epoch 153 | Val Loss = 0.347172 | Val Acc = 0.9185
INFO  | 04/07/2026 01:57:16 AM | File experiment_runner.py | Line 213   | Epoch 154 | Val Loss = 0.365117 | Val Acc = 0.9191
INFO  | 04/07/2026 01:57:18 AM | File experiment_runner.py | Line 213   | Epoch 155 | Val Loss = 0.330472 | Val Acc = 0.9172
INFO  | 04/07/2026 01:57:20 AM | File experiment_runner.py | Line 213   | Epoch 156 | Val Loss = 0.335028 | Val Acc = 0.9181
INFO  | 04/07/2026 01:57:22 AM | File experiment_runner.py | Line 213   | Epoch 157 | Val Loss = 0.359842 | Val Acc = 0.9193
INFO  | 04/07/2026 01:57:23 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0157 iter 00090000 = 0.147638
INFO  | 04/07/2026 01:57:24 AM | File experiment_runner.py | Line 213   | Epoch 158 | Val Loss = 0.348424 | Val Acc = 0.9196
INFO  | 04/07/2026 01:57:26 AM | File experiment_runner.py | Line 213   | Epoch 159 | Val Loss = 0.355745 | Val Acc = 0.9187
INFO  | 04/07/2026 01:57:28 AM | File experiment_runner.py | Line 213   | Epoch 160 | Val Loss = 0.354680 | Val Acc = 0.9167
INFO  | 04/07/2026 01:57:30 AM | File experiment_runner.py | Line 213   | Epoch 161 | Val Loss = 0.356741 | Val Acc = 0.9179
INFO  | 04/07/2026 01:57:31 AM | File experiment_runner.py | Line 213   | Epoch 162 | Val Loss = 0.368405 | Val Acc = 0.9185
INFO  | 04/07/2026 01:57:33 AM | File experiment_runner.py | Line 213   | Epoch 163 | Val Loss = 0.345682 | Val Acc = 0.9167
INFO  | 04/07/2026 01:57:35 AM | File experiment_runner.py | Line 213   | Epoch 164 | Val Loss = 0.341558 | Val Acc = 0.9157
INFO  | 04/07/2026 01:57:37 AM | File experiment_runner.py | Line 213   | Epoch 165 | Val Loss = 0.367446 | Val Acc = 0.9186
INFO  | 04/07/2026 01:57:39 AM | File experiment_runner.py | Line 213   | Epoch 166 | Val Loss = 0.387654 | Val Acc = 0.9173
INFO  | 04/07/2026 01:57:40 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0166 iter 00095000 = 0.114056
INFO  | 04/07/2026 01:57:41 AM | File experiment_runner.py | Line 213   | Epoch 167 | Val Loss = 0.369389 | Val Acc = 0.9165
INFO  | 04/07/2026 01:57:43 AM | File experiment_runner.py | Line 213   | Epoch 168 | Val Loss = 0.340475 | Val Acc = 0.9173
INFO  | 04/07/2026 01:57:45 AM | File experiment_runner.py | Line 213   | Epoch 169 | Val Loss = 0.352422 | Val Acc = 0.9160
INFO  | 04/07/2026 01:57:47 AM | File experiment_runner.py | Line 213   | Epoch 170 | Val Loss = 0.327994 | Val Acc = 0.9165
INFO  | 04/07/2026 01:57:49 AM | File experiment_runner.py | Line 213   | Epoch 171 | Val Loss = 0.386804 | Val Acc = 0.9159
INFO  | 04/07/2026 01:57:51 AM | File experiment_runner.py | Line 213   | Epoch 172 | Val Loss = 0.356647 | Val Acc = 0.9172
INFO  | 04/07/2026 01:57:52 AM | File experiment_runner.py | Line 213   | Epoch 173 | Val Loss = 0.370705 | Val Acc = 0.9180
INFO  | 04/07/2026 01:57:54 AM | File experiment_runner.py | Line 213   | Epoch 174 | Val Loss = 0.355025 | Val Acc = 0.9174
INFO  | 04/07/2026 01:57:56 AM | File experiment_runner.py | Line 213   | Epoch 175 | Val Loss = 0.379549 | Val Acc = 0.9179
INFO  | 04/07/2026 01:57:57 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0175 iter 00100000 = 0.084690
INFO  | 04/07/2026 01:57:58 AM | File experiment_runner.py | Line 213   | Epoch 176 | Val Loss = 0.338880 | Val Acc = 0.9154
INFO  | 04/07/2026 01:58:00 AM | File experiment_runner.py | Line 213   | Epoch 177 | Val Loss = 0.351217 | Val Acc = 0.9188
INFO  | 04/07/2026 01:58:02 AM | File experiment_runner.py | Line 213   | Epoch 178 | Val Loss = 0.386734 | Val Acc = 0.9177
INFO  | 04/07/2026 01:58:04 AM | File experiment_runner.py | Line 213   | Epoch 179 | Val Loss = 0.357642 | Val Acc = 0.9155
INFO  | 04/07/2026 01:58:06 AM | File experiment_runner.py | Line 213   | Epoch 180 | Val Loss = 0.359580 | Val Acc = 0.9160
INFO  | 04/07/2026 01:58:08 AM | File experiment_runner.py | Line 213   | Epoch 181 | Val Loss = 0.390579 | Val Acc = 0.9168
INFO  | 04/07/2026 01:58:10 AM | File experiment_runner.py | Line 213   | Epoch 182 | Val Loss = 0.372751 | Val Acc = 0.9178
INFO  | 04/07/2026 01:58:12 AM | File experiment_runner.py | Line 213   | Epoch 183 | Val Loss = 0.388987 | Val Acc = 0.9153
INFO  | 04/07/2026 01:58:13 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0183 iter 00105000 = 0.080278
INFO  | 04/07/2026 01:58:13 AM | File experiment_runner.py | Line 213   | Epoch 184 | Val Loss = 0.396681 | Val Acc = 0.9160
INFO  | 04/07/2026 01:58:15 AM | File experiment_runner.py | Line 213   | Epoch 185 | Val Loss = 0.377215 | Val Acc = 0.9178
INFO  | 04/07/2026 01:58:17 AM | File experiment_runner.py | Line 213   | Epoch 186 | Val Loss = 0.373057 | Val Acc = 0.9154
INFO  | 04/07/2026 01:58:19 AM | File experiment_runner.py | Line 213   | Epoch 187 | Val Loss = 0.351978 | Val Acc = 0.9162
INFO  | 04/07/2026 01:58:21 AM | File experiment_runner.py | Line 213   | Epoch 188 | Val Loss = 0.421599 | Val Acc = 0.9149
INFO  | 04/07/2026 01:58:23 AM | File experiment_runner.py | Line 213   | Epoch 189 | Val Loss = 0.365002 | Val Acc = 0.9170
INFO  | 04/07/2026 01:58:25 AM | File experiment_runner.py | Line 213   | Epoch 190 | Val Loss = 0.402068 | Val Acc = 0.9152
INFO  | 04/07/2026 01:58:27 AM | File experiment_runner.py | Line 213   | Epoch 191 | Val Loss = 0.390565 | Val Acc = 0.9163
INFO  | 04/07/2026 01:58:28 AM | File experiment_runner.py | Line 213   | Epoch 192 | Val Loss = 0.378821 | Val Acc = 0.9170
INFO  | 04/07/2026 01:58:30 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0192 iter 00110000 = 0.080623
INFO  | 04/07/2026 01:58:30 AM | File experiment_runner.py | Line 213   | Epoch 193 | Val Loss = 0.423553 | Val Acc = 0.9175
INFO  | 04/07/2026 01:58:32 AM | File experiment_runner.py | Line 213   | Epoch 194 | Val Loss = 0.375074 | Val Acc = 0.9160
INFO  | 04/07/2026 01:58:34 AM | File experiment_runner.py | Line 213   | Epoch 195 | Val Loss = 0.399117 | Val Acc = 0.9159
INFO  | 04/07/2026 01:58:36 AM | File experiment_runner.py | Line 213   | Epoch 196 | Val Loss = 0.377062 | Val Acc = 0.9152
INFO  | 04/07/2026 01:58:38 AM | File experiment_runner.py | Line 213   | Epoch 197 | Val Loss = 0.421519 | Val Acc = 0.9160
INFO  | 04/07/2026 01:58:40 AM | File experiment_runner.py | Line 213   | Epoch 198 | Val Loss = 0.368119 | Val Acc = 0.9170
INFO  | 04/07/2026 01:58:42 AM | File experiment_runner.py | Line 213   | Epoch 199 | Val Loss = 0.383657 | Val Acc = 0.9177
INFO  | 04/07/2026 01:58:44 AM | File experiment_runner.py | Line 213   | Epoch 200 | Val Loss = 0.390984 | Val Acc = 0.9183
INFO  | 04/07/2026 01:58:46 AM | File experiment_runner.py | Line 213   | Epoch 201 | Val Loss = 0.424258 | Val Acc = 0.9178
INFO  | 04/07/2026 01:58:46 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0201 iter 00115000 = 0.103381
INFO  | 04/07/2026 01:58:48 AM | File experiment_runner.py | Line 213   | Epoch 202 | Val Loss = 0.417713 | Val Acc = 0.9196
INFO  | 04/07/2026 01:58:49 AM | File experiment_runner.py | Line 213   | Epoch 203 | Val Loss = 0.412300 | Val Acc = 0.9165
INFO  | 04/07/2026 01:58:51 AM | File experiment_runner.py | Line 213   | Epoch 204 | Val Loss = 0.368845 | Val Acc = 0.9165
INFO  | 04/07/2026 01:58:53 AM | File experiment_runner.py | Line 213   | Epoch 205 | Val Loss = 0.395046 | Val Acc = 0.9172
INFO  | 04/07/2026 01:58:55 AM | File experiment_runner.py | Line 213   | Epoch 206 | Val Loss = 0.408764 | Val Acc = 0.9179
INFO  | 04/07/2026 01:58:57 AM | File experiment_runner.py | Line 213   | Epoch 207 | Val Loss = 0.407497 | Val Acc = 0.9169
INFO  | 04/07/2026 01:58:59 AM | File experiment_runner.py | Line 213   | Epoch 208 | Val Loss = 0.410245 | Val Acc = 0.9169
INFO  | 04/07/2026 01:59:01 AM | File experiment_runner.py | Line 213   | Epoch 209 | Val Loss = 0.410781 | Val Acc = 0.9161
INFO  | 04/07/2026 01:59:03 AM | File experiment_runner.py | Line 213   | Epoch 210 | Val Loss = 0.424076 | Val Acc = 0.9144
INFO  | 04/07/2026 01:59:03 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0210 iter 00120000 = 0.111417
INFO  | 04/07/2026 01:59:05 AM | File experiment_runner.py | Line 213   | Epoch 211 | Val Loss = 0.400126 | Val Acc = 0.9167
INFO  | 04/07/2026 01:59:07 AM | File experiment_runner.py | Line 213   | Epoch 212 | Val Loss = 0.424373 | Val Acc = 0.9154
INFO  | 04/07/2026 01:59:08 AM | File experiment_runner.py | Line 213   | Epoch 213 | Val Loss = 0.374370 | Val Acc = 0.9155
INFO  | 04/07/2026 01:59:10 AM | File experiment_runner.py | Line 213   | Epoch 214 | Val Loss = 0.446022 | Val Acc = 0.9143
INFO  | 04/07/2026 01:59:12 AM | File experiment_runner.py | Line 213   | Epoch 215 | Val Loss = 0.404613 | Val Acc = 0.9152
INFO  | 04/07/2026 01:59:14 AM | File experiment_runner.py | Line 213   | Epoch 216 | Val Loss = 0.398832 | Val Acc = 0.9153
INFO  | 04/07/2026 01:59:16 AM | File experiment_runner.py | Line 213   | Epoch 217 | Val Loss = 0.422678 | Val Acc = 0.9151
INFO  | 04/07/2026 01:59:17 AM | File experiment_runner.py | Line 213   | Epoch 218 | Val Loss = 0.452698 | Val Acc = 0.9157
INFO  | 04/07/2026 01:59:19 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0218 iter 00125000 = 0.088526
INFO  | 04/07/2026 01:59:19 AM | File experiment_runner.py | Line 213   | Epoch 219 | Val Loss = 0.443380 | Val Acc = 0.9149
INFO  | 04/07/2026 01:59:21 AM | File experiment_runner.py | Line 213   | Epoch 220 | Val Loss = 0.433979 | Val Acc = 0.9160
INFO  | 04/07/2026 01:59:23 AM | File experiment_runner.py | Line 213   | Epoch 221 | Val Loss = 0.415985 | Val Acc = 0.9180
INFO  | 04/07/2026 01:59:25 AM | File experiment_runner.py | Line 213   | Epoch 222 | Val Loss = 0.445376 | Val Acc = 0.9171
INFO  | 04/07/2026 01:59:26 AM | File experiment_runner.py | Line 213   | Epoch 223 | Val Loss = 0.370615 | Val Acc = 0.9160
INFO  | 04/07/2026 01:59:28 AM | File experiment_runner.py | Line 213   | Epoch 224 | Val Loss = 0.412465 | Val Acc = 0.9158
INFO  | 04/07/2026 01:59:30 AM | File experiment_runner.py | Line 213   | Epoch 225 | Val Loss = 0.424148 | Val Acc = 0.9186
INFO  | 04/07/2026 01:59:32 AM | File experiment_runner.py | Line 213   | Epoch 226 | Val Loss = 0.426496 | Val Acc = 0.9169
INFO  | 04/07/2026 01:59:33 AM | File experiment_runner.py | Line 213   | Epoch 227 | Val Loss = 0.406398 | Val Acc = 0.9140
INFO  | 04/07/2026 01:59:34 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0227 iter 00130000 = 0.042133
INFO  | 04/07/2026 01:59:35 AM | File experiment_runner.py | Line 213   | Epoch 228 | Val Loss = 0.433584 | Val Acc = 0.9164
INFO  | 04/07/2026 01:59:37 AM | File experiment_runner.py | Line 213   | Epoch 229 | Val Loss = 0.419828 | Val Acc = 0.9156
INFO  | 04/07/2026 01:59:39 AM | File experiment_runner.py | Line 213   | Epoch 230 | Val Loss = 0.426091 | Val Acc = 0.9174
INFO  | 04/07/2026 01:59:41 AM | File experiment_runner.py | Line 213   | Epoch 231 | Val Loss = 0.405845 | Val Acc = 0.9178
INFO  | 04/07/2026 01:59:43 AM | File experiment_runner.py | Line 213   | Epoch 232 | Val Loss = 0.451817 | Val Acc = 0.9153
INFO  | 04/07/2026 01:59:44 AM | File experiment_runner.py | Line 213   | Epoch 233 | Val Loss = 0.395196 | Val Acc = 0.9152
INFO  | 04/07/2026 01:59:46 AM | File experiment_runner.py | Line 213   | Epoch 234 | Val Loss = 0.401782 | Val Acc = 0.9171
INFO  | 04/07/2026 01:59:48 AM | File experiment_runner.py | Line 213   | Epoch 235 | Val Loss = 0.421432 | Val Acc = 0.9160
INFO  | 04/07/2026 01:59:50 AM | File experiment_runner.py | Line 213   | Epoch 236 | Val Loss = 0.478564 | Val Acc = 0.9161
INFO  | 04/07/2026 01:59:50 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0236 iter 00135000 = 0.112885
INFO  | 04/07/2026 01:59:52 AM | File experiment_runner.py | Line 213   | Epoch 237 | Val Loss = 0.467918 | Val Acc = 0.9169
INFO  | 04/07/2026 01:59:53 AM | File experiment_runner.py | Line 213   | Epoch 238 | Val Loss = 0.460739 | Val Acc = 0.9171
INFO  | 04/07/2026 01:59:55 AM | File experiment_runner.py | Line 213   | Epoch 239 | Val Loss = 0.443800 | Val Acc = 0.9156
INFO  | 04/07/2026 01:59:57 AM | File experiment_runner.py | Line 213   | Epoch 240 | Val Loss = 0.407110 | Val Acc = 0.9190
INFO  | 04/07/2026 01:59:59 AM | File experiment_runner.py | Line 213   | Epoch 241 | Val Loss = 0.444918 | Val Acc = 0.9165
INFO  | 04/07/2026 02:00:00 AM | File experiment_runner.py | Line 213   | Epoch 242 | Val Loss = 0.465865 | Val Acc = 0.9169
INFO  | 04/07/2026 02:00:02 AM | File experiment_runner.py | Line 213   | Epoch 243 | Val Loss = 0.437557 | Val Acc = 0.9171
INFO  | 04/07/2026 02:00:04 AM | File experiment_runner.py | Line 213   | Epoch 244 | Val Loss = 0.427798 | Val Acc = 0.9158
INFO  | 04/07/2026 02:00:05 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0244 iter 00140000 = 0.080786
INFO  | 04/07/2026 02:00:06 AM | File experiment_runner.py | Line 213   | Epoch 245 | Val Loss = 0.415855 | Val Acc = 0.9176
INFO  | 04/07/2026 02:00:08 AM | File experiment_runner.py | Line 213   | Epoch 246 | Val Loss = 0.426511 | Val Acc = 0.9151
INFO  | 04/07/2026 02:00:09 AM | File experiment_runner.py | Line 213   | Epoch 247 | Val Loss = 0.450830 | Val Acc = 0.9177
INFO  | 04/07/2026 02:00:11 AM | File experiment_runner.py | Line 213   | Epoch 248 | Val Loss = 0.430361 | Val Acc = 0.9195
INFO  | 04/07/2026 02:00:13 AM | File experiment_runner.py | Line 213   | Epoch 249 | Val Loss = 0.452170 | Val Acc = 0.9170
INFO  | 04/07/2026 02:00:15 AM | File experiment_runner.py | Line 213   | Epoch 250 | Val Loss = 0.485488 | Val Acc = 0.9171
INFO  | 04/07/2026 02:00:17 AM | File experiment_runner.py | Line 213   | Epoch 251 | Val Loss = 0.438851 | Val Acc = 0.9179
INFO  | 04/07/2026 02:00:19 AM | File experiment_runner.py | Line 213   | Epoch 252 | Val Loss = 0.483214 | Val Acc = 0.9165
INFO  | 04/07/2026 02:00:20 AM | File experiment_runner.py | Line 213   | Epoch 253 | Val Loss = 0.452770 | Val Acc = 0.9149
INFO  | 04/07/2026 02:00:21 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0253 iter 00145000 = 0.044784
INFO  | 04/07/2026 02:00:22 AM | File experiment_runner.py | Line 213   | Epoch 254 | Val Loss = 0.448455 | Val Acc = 0.9165
INFO  | 04/07/2026 02:00:24 AM | File experiment_runner.py | Line 213   | Epoch 255 | Val Loss = 0.464994 | Val Acc = 0.9175
INFO  | 04/07/2026 02:00:26 AM | File experiment_runner.py | Line 213   | Epoch 256 | Val Loss = 0.452952 | Val Acc = 0.9176
INFO  | 04/07/2026 02:00:28 AM | File experiment_runner.py | Line 213   | Epoch 257 | Val Loss = 0.437392 | Val Acc = 0.9163
INFO  | 04/07/2026 02:00:30 AM | File experiment_runner.py | Line 213   | Epoch 258 | Val Loss = 0.483179 | Val Acc = 0.9171
INFO  | 04/07/2026 02:00:32 AM | File experiment_runner.py | Line 213   | Epoch 259 | Val Loss = 0.443103 | Val Acc = 0.9164
INFO  | 04/07/2026 02:00:33 AM | File experiment_runner.py | Line 213   | Epoch 260 | Val Loss = 0.466194 | Val Acc = 0.9146
INFO  | 04/07/2026 02:00:35 AM | File experiment_runner.py | Line 213   | Epoch 261 | Val Loss = 0.480960 | Val Acc = 0.9164
INFO  | 04/07/2026 02:00:37 AM | File experiment_runner.py | Line 213   | Epoch 262 | Val Loss = 0.452261 | Val Acc = 0.9158
INFO  | 04/07/2026 02:00:38 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0262 iter 00150000 = 0.087233
INFO  | 04/07/2026 02:00:39 AM | File experiment_runner.py | Line 213   | Epoch 263 | Val Loss = 0.466545 | Val Acc = 0.9171
INFO  | 04/07/2026 02:00:41 AM | File experiment_runner.py | Line 213   | Epoch 264 | Val Loss = 0.468502 | Val Acc = 0.9169
INFO  | 04/07/2026 02:00:43 AM | File experiment_runner.py | Line 213   | Epoch 265 | Val Loss = 0.456285 | Val Acc = 0.9166
INFO  | 04/07/2026 02:00:45 AM | File experiment_runner.py | Line 213   | Epoch 266 | Val Loss = 0.475685 | Val Acc = 0.9186
INFO  | 04/07/2026 02:00:47 AM | File experiment_runner.py | Line 213   | Epoch 267 | Val Loss = 0.450137 | Val Acc = 0.9185
INFO  | 04/07/2026 02:00:49 AM | File experiment_runner.py | Line 213   | Epoch 268 | Val Loss = 0.459804 | Val Acc = 0.9199
INFO  | 04/07/2026 02:00:51 AM | File experiment_runner.py | Line 213   | Epoch 269 | Val Loss = 0.469023 | Val Acc = 0.9185
INFO  | 04/07/2026 02:00:53 AM | File experiment_runner.py | Line 213   | Epoch 270 | Val Loss = 0.492369 | Val Acc = 0.9182
INFO  | 04/07/2026 02:00:55 AM | File experiment_runner.py | Line 213   | Epoch 271 | Val Loss = 0.427585 | Val Acc = 0.9187
INFO  | 04/07/2026 02:00:55 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0271 iter 00155000 = 0.095505
INFO  | 04/07/2026 02:00:57 AM | File experiment_runner.py | Line 213   | Epoch 272 | Val Loss = 0.466043 | Val Acc = 0.9182
INFO  | 04/07/2026 02:00:59 AM | File experiment_runner.py | Line 213   | Epoch 273 | Val Loss = 0.443767 | Val Acc = 0.9166
INFO  | 04/07/2026 02:01:01 AM | File experiment_runner.py | Line 213   | Epoch 274 | Val Loss = 0.444362 | Val Acc = 0.9178
INFO  | 04/07/2026 02:01:03 AM | File experiment_runner.py | Line 213   | Epoch 275 | Val Loss = 0.455985 | Val Acc = 0.9162
INFO  | 04/07/2026 02:01:05 AM | File experiment_runner.py | Line 213   | Epoch 276 | Val Loss = 0.475326 | Val Acc = 0.9177
INFO  | 04/07/2026 02:01:07 AM | File experiment_runner.py | Line 213   | Epoch 277 | Val Loss = 0.414443 | Val Acc = 0.9177
INFO  | 04/07/2026 02:01:09 AM | File experiment_runner.py | Line 213   | Epoch 278 | Val Loss = 0.447408 | Val Acc = 0.9184
INFO  | 04/07/2026 02:01:11 AM | File experiment_runner.py | Line 213   | Epoch 279 | Val Loss = 0.480249 | Val Acc = 0.9176
INFO  | 04/07/2026 02:01:12 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0279 iter 00160000 = 0.078843
INFO  | 04/07/2026 02:01:13 AM | File experiment_runner.py | Line 213   | Epoch 280 | Val Loss = 0.431873 | Val Acc = 0.9161
INFO  | 04/07/2026 02:01:14 AM | File experiment_runner.py | Line 213   | Epoch 281 | Val Loss = 0.495335 | Val Acc = 0.9168
INFO  | 04/07/2026 02:01:16 AM | File experiment_runner.py | Line 213   | Epoch 282 | Val Loss = 0.471156 | Val Acc = 0.9173
INFO  | 04/07/2026 02:01:18 AM | File experiment_runner.py | Line 213   | Epoch 283 | Val Loss = 0.459852 | Val Acc = 0.9172
INFO  | 04/07/2026 02:01:20 AM | File experiment_runner.py | Line 213   | Epoch 284 | Val Loss = 0.444002 | Val Acc = 0.9160
INFO  | 04/07/2026 02:01:22 AM | File experiment_runner.py | Line 213   | Epoch 285 | Val Loss = 0.503538 | Val Acc = 0.9171
INFO  | 04/07/2026 02:01:24 AM | File experiment_runner.py | Line 213   | Epoch 286 | Val Loss = 0.495505 | Val Acc = 0.9184
INFO  | 04/07/2026 02:01:26 AM | File experiment_runner.py | Line 213   | Epoch 287 | Val Loss = 0.440612 | Val Acc = 0.9175
