INFO  | 04/05/2026 11:52:39 AM | File run.py               | Line 213   | Config: config/experiments/dqn_mountaincar_2arg.yaml
INFO  | 04/05/2026 11:59:44 AM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:00:19 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:00:55 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:01:31 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:02:08 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:02:45 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -200.00 (eps: 0.173)
INFO  | 04/05/2026 12:03:22 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -199.34 (eps: 0.135)
INFO  | 04/05/2026 12:03:59 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -198.04 (eps: 0.105)
INFO  | 04/05/2026 12:04:31 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -179.88 (eps: 0.082)
INFO  | 04/05/2026 12:04:31 PM | File rl_runner.py         | Line 125   | [Seed 43] Done. Final avg(last 50): -179.88
INFO  | 04/05/2026 12:04:31 PM | File rl_runner.py         | Line 121   | [Seed 44] (3/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:04:32 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:04:32 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:04:33 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:04:34 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:04:34 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:05:04 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:05:38 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:06:13 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:06:48 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:07:23 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:07:59 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -198.88 (eps: 0.222)
INFO  | 04/05/2026 12:08:34 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -197.68 (eps: 0.173)
INFO  | 04/05/2026 12:09:10 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -198.80 (eps: 0.135)
INFO  | 04/05/2026 12:09:45 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -191.50 (eps: 0.105)
INFO  | 04/05/2026 12:10:14 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -155.02 (eps: 0.082)
INFO  | 04/05/2026 12:10:14 PM | File rl_runner.py         | Line 125   | [Seed 44] Done. Final avg(last 50): -155.02
INFO  | 04/05/2026 12:10:14 PM | File rl_runner.py         | Line 121   | [Seed 45] (4/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:10:14 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:10:15 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:10:15 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:10:16 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:10:16 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:10:46 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:11:19 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:11:52 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:12:25 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:12:59 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:13:34 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:14:07 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -200.00 (eps: 0.173)
INFO  | 04/05/2026 12:14:41 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -198.22 (eps: 0.135)
INFO  | 04/05/2026 12:15:11 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -176.24 (eps: 0.105)
INFO  | 04/05/2026 12:15:37 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -157.40 (eps: 0.082)
INFO  | 04/05/2026 12:15:37 PM | File rl_runner.py         | Line 125   | [Seed 45] Done. Final avg(last 50): -157.40
INFO  | 04/05/2026 12:15:37 PM | File rl_runner.py         | Line 121   | [Seed 46] (5/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:15:38 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:15:38 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:15:39 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:15:40 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:15:40 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:16:07 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:16:39 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:17:12 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:17:46 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:18:19 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:18:54 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -199.94 (eps: 0.222)
INFO  | 04/05/2026 12:19:28 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -196.10 (eps: 0.173)
INFO  | 04/05/2026 12:20:01 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -184.22 (eps: 0.135)
INFO  | 04/05/2026 12:20:31 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -172.88 (eps: 0.105)
INFO  | 04/05/2026 12:20:58 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -149.20 (eps: 0.082)
INFO  | 04/05/2026 12:20:58 PM | File rl_runner.py         | Line 125   | [Seed 46] Done. Final avg(last 50): -149.20
INFO  | 04/05/2026 12:20:58 PM | File rl_runner.py         | Line 121   | [Seed 47] (6/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:20:58 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:20:59 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:20:59 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:21:00 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:21:01 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:21:29 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:22:00 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:22:32 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:23:06 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:23:40 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:24:14 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:24:48 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -200.00 (eps: 0.173)
INFO  | 04/05/2026 12:25:23 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -199.96 (eps: 0.135)
INFO  | 04/05/2026 12:25:55 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -188.72 (eps: 0.105)
INFO  | 04/05/2026 12:26:24 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -162.78 (eps: 0.082)
INFO  | 04/05/2026 12:26:24 PM | File rl_runner.py         | Line 125   | [Seed 47] Done. Final avg(last 50): -162.78
INFO  | 04/05/2026 12:26:24 PM | File rl_runner.py         | Line 121   | [Seed 48] (7/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:26:24 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:26:25 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:26:25 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:26:26 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:26:27 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:26:54 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:27:25 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:27:58 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:28:31 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:29:04 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:29:37 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:30:09 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -186.70 (eps: 0.173)
INFO  | 04/05/2026 12:30:42 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -192.06 (eps: 0.135)
INFO  | 04/05/2026 12:31:12 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -173.92 (eps: 0.105)
INFO  | 04/05/2026 12:31:38 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -146.62 (eps: 0.082)
INFO  | 04/05/2026 12:31:38 PM | File rl_runner.py         | Line 125   | [Seed 48] Done. Final avg(last 50): -146.62
INFO  | 04/05/2026 12:31:38 PM | File rl_runner.py         | Line 121   | [Seed 49] (8/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:31:38 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:31:39 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:31:39 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:31:40 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:31:41 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:32:09 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:32:40 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:33:13 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:33:46 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:34:20 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:34:52 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:35:25 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -200.00 (eps: 0.173)
INFO  | 04/05/2026 12:35:57 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -189.62 (eps: 0.135)
INFO  | 04/05/2026 12:36:26 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -176.68 (eps: 0.105)
INFO  | 04/05/2026 12:36:52 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -158.78 (eps: 0.082)
INFO  | 04/05/2026 12:36:52 PM | File rl_runner.py         | Line 125   | [Seed 49] Done. Final avg(last 50): -158.78
INFO  | 04/05/2026 12:36:52 PM | File rl_runner.py         | Line 121   | [Seed 50] (9/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:36:53 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:36:53 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:36:54 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:36:55 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:36:55 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:37:22 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:37:53 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:38:25 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:38:58 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:39:30 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:40:04 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:40:37 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -200.00 (eps: 0.173)
INFO  | 04/05/2026 12:41:10 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -199.90 (eps: 0.135)
INFO  | 04/05/2026 12:41:44 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -200.00 (eps: 0.105)
INFO  | 04/05/2026 12:42:13 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -172.10 (eps: 0.082)
INFO  | 04/05/2026 12:42:13 PM | File rl_runner.py         | Line 125   | [Seed 50] Done. Final avg(last 50): -172.10
INFO  | 04/05/2026 12:42:13 PM | File rl_runner.py         | Line 121   | [Seed 51] (10/10) Training InnerNetDQN for 500 episodes...
INFO  | 04/05/2026 12:42:14 PM | File rl_runner.py         | Line 218   |   Ep 1/500: Avg Score = -200.00 (eps: 0.995)
INFO  | 04/05/2026 12:42:14 PM | File rl_runner.py         | Line 218   |   Ep 2/500: Avg Score = -200.00 (eps: 0.990)
INFO  | 04/05/2026 12:42:15 PM | File rl_runner.py         | Line 218   |   Ep 3/500: Avg Score = -200.00 (eps: 0.985)
INFO  | 04/05/2026 12:42:15 PM | File rl_runner.py         | Line 218   |   Ep 4/500: Avg Score = -200.00 (eps: 0.980)
INFO  | 04/05/2026 12:42:16 PM | File rl_runner.py         | Line 218   |   Ep 5/500: Avg Score = -200.00 (eps: 0.975)
INFO  | 04/05/2026 12:42:43 PM | File rl_runner.py         | Line 218   |   Ep 50/500: Avg Score = -200.00 (eps: 0.778)
INFO  | 04/05/2026 12:43:14 PM | File rl_runner.py         | Line 218   |   Ep 100/500: Avg Score = -200.00 (eps: 0.606)
INFO  | 04/05/2026 12:43:46 PM | File rl_runner.py         | Line 218   |   Ep 150/500: Avg Score = -200.00 (eps: 0.471)
INFO  | 04/05/2026 12:44:19 PM | File rl_runner.py         | Line 218   |   Ep 200/500: Avg Score = -200.00 (eps: 0.367)
INFO  | 04/05/2026 12:44:52 PM | File rl_runner.py         | Line 218   |   Ep 250/500: Avg Score = -200.00 (eps: 0.286)
INFO  | 04/05/2026 12:45:25 PM | File rl_runner.py         | Line 218   |   Ep 300/500: Avg Score = -200.00 (eps: 0.222)
INFO  | 04/05/2026 12:45:58 PM | File rl_runner.py         | Line 218   |   Ep 350/500: Avg Score = -198.36 (eps: 0.173)
INFO  | 04/05/2026 12:46:31 PM | File rl_runner.py         | Line 218   |   Ep 400/500: Avg Score = -200.00 (eps: 0.135)
INFO  | 04/05/2026 12:47:04 PM | File rl_runner.py         | Line 218   |   Ep 450/500: Avg Score = -197.04 (eps: 0.105)
INFO  | 04/05/2026 12:47:37 PM | File rl_runner.py         | Line 218   |   Ep 500/500: Avg Score = -193.54 (eps: 0.082)
INFO  | 04/05/2026 12:47:37 PM | File rl_runner.py         | Line 125   | [Seed 51] Done. Final avg(last 50): -193.54
INFO  | 04/05/2026 12:47:37 PM | File rl_runner.py         | Line 141   | All seeds done. Results saved to exp/dqn_mountaincar_2arg_20260405_115239_e67f6e0f/rl_results.p
INFO  | 04/05/2026 12:47:37 PM | File run.py               | Line 283   | Experiment completed!
